VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2017-01-22 14:25:15,2017-01-22 14:42:12,1,2.3,1,N,170,246,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
2,2017-01-26 03:46:17,2017-01-26 03:51:59,1,1.38,1,N,249,246,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2017-01-11 18:01:04,2017-01-11 18:10:04,3,1.05,1,N,237,236,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-10 14:09:11,2017-01-10 14:18:09,1,1.84,1,N,161,234,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
2,2017-01-31 23:07:54,2017-01-31 23:19:47,1,2.77,1,N,162,249,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76
2,2017-01-02 17:38:43,2017-01-02 17:43:00,1,0.7,1,N,262,263,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
1,2017-01-15 12:22:31,2017-01-15 12:29:33,1,1.0,1,N,100,163,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-14 15:39:08,2017-01-14 15:45:50,1,1.04,1,N,186,246,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2017-01-21 22:15:44,2017-01-21 22:26:06,6,2.22,1,N,142,263,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
1,2017-01-08 00:31:03,2017-01-08 00:36:02,2,1.4,1,N,141,236,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2017-01-05 13:50:15,2017-01-05 14:04:50,1,1.09,1,N,230,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-26 08:30:33,2017-01-26 08:33:27,1,0.46,1,N,230,230,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-15 12:43:52,2017-01-15 12:48:03,1,0.64,1,N,100,170,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-09 18:51:31,2017-01-09 18:52:33,2,0.29,1,N,229,229,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-24 20:47:54,2017-01-24 21:06:22,4,2.22,1,N,142,262,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2,2017-01-20 16:30:47,2017-01-20 16:44:29,1,1.02,1,N,237,161,1,9.5,1.0,0.5,2.82,0.0,0.3,14.12
2,2017-01-29 00:36:54,2017-01-29 00:55:23,1,3.98,1,N,114,48,1,15.0,0.5,0.5,0.0,0.0,0.3,16.3
1,2017-01-28 06:24:34,2017-01-28 06:44:15,1,4.8,1,N,116,262,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2017-01-18 19:13:42,2017-01-18 19:42:06,1,3.8,1,N,161,231,1,19.0,1.0,0.5,2.0,0.0,0.3,22.8
2,2017-01-02 19:42:42,2017-01-02 19:45:44,5,0.56,1,N,234,68,1,4.5,1.0,0.5,1.58,0.0,0.3,7.88
2,2017-01-16 06:33:09,2017-01-16 06:44:52,3,5.15,1,N,87,162,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76
2,2017-01-21 21:18:18,2017-01-21 21:38:07,2,3.01,1,N,237,113,1,14.0,0.5,0.5,3.06,0.0,0.3,18.36
2,2017-01-21 13:26:36,2017-01-21 13:35:49,2,1.51,1,N,230,90,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-01-27 01:18:58,2017-01-27 01:23:37,1,0.94,1,N,170,107,1,5.5,0.5,0.5,1.7,0.0,0.3,8.5
1,2017-01-16 17:48:35,2017-01-16 17:51:02,1,0.9,1,N,141,140,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6
1,2017-01-09 22:44:25,2017-01-09 23:00:04,1,7.1,1,N,74,208,1,21.0,0.5,0.5,2.0,0.0,0.3,24.3
1,2017-01-11 07:32:13,2017-01-11 07:44:47,1,3.8,1,N,137,87,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
2,2017-01-25 12:09:43,2017-01-25 12:13:29,1,0.38,1,N,230,163,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-31 20:46:11,2017-01-31 21:18:21,1,15.07,1,N,239,134,1,43.5,0.5,0.5,10.07,5.54,0.3,60.41
1,2017-01-25 08:19:52,2017-01-25 08:50:36,1,3.0,1,N,75,230,1,19.0,0.0,0.5,3.95,0.0,0.3,23.75
1,2017-01-07 02:07:45,2017-01-07 02:12:02,1,1.0,1,N,50,48,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
1,2017-01-14 23:12:41,2017-01-14 23:21:03,1,1.3,1,N,161,141,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55
1,2017-01-20 17:10:21,2017-01-20 17:32:36,1,2.1,1,N,186,125,1,14.5,1.0,0.5,0.0,0.0,0.3,16.3
2,2017-01-19 00:24:48,2017-01-19 00:37:12,2,3.87,1,N,246,151,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3
2,2017-01-27 13:12:53,2017-01-27 13:27:22,1,1.82,1,N,186,142,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-05 07:01:13,2017-01-05 07:15:12,1,4.09,1,N,226,162,1,14.5,0.0,0.5,2.5,0.0,0.3,17.8
2,2017-01-28 20:45:00,2017-01-28 20:52:21,6,0.54,1,N,236,263,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16
2,2017-01-24 19:48:06,2017-01-24 20:02:18,2,1.49,1,N,68,107,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76
1,2017-01-14 10:00:00,2017-01-14 10:07:52,1,1.4,1,N,137,186,1,7.5,0.0,0.5,2.45,0.0,0.3,10.75
2,2017-01-11 17:42:05,2017-01-11 17:50:14,2,1.32,1,N,170,229,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
1,2017-01-09 12:34:36,2017-01-09 12:38:34,2,0.8,1,N,142,143,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-27 22:41:49,2017-01-27 23:04:15,1,3.0,1,N,161,158,2,15.5,0.5,0.5,0.0,0.0,0.3,16.8
1,2017-01-08 22:43:10,2017-01-08 22:48:46,1,1.1,1,N,162,100,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3
2,2017-01-19 23:35:03,2017-01-19 23:40:03,5,1.42,1,N,230,239,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36
2,2017-01-02 11:15:21,2017-01-02 11:20:18,1,0.86,1,N,236,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-08 18:48:53,2017-01-08 18:54:14,1,0.82,1,N,142,230,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2017-01-22 14:59:34,2017-01-22 15:02:58,1,0.58,1,N,43,237,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2017-01-31 19:18:57,2017-01-31 19:40:03,2,2.2,1,N,79,68,1,14.0,1.0,0.5,0.0,0.0,0.3,15.8
1,2017-01-01 06:46:09,2017-01-01 06:51:58,1,1.1,1,Y,75,238,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-07 10:17:35,2017-01-07 10:17:40,1,0.0,1,N,264,140,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3
1,2017-01-31 11:30:33,2017-01-31 11:42:50,2,1.3,1,N,236,237,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
1,2017-01-10 09:15:37,2017-01-10 09:18:42,1,0.5,1,N,79,224,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2017-01-31 22:30:20,2017-01-31 22:33:33,3,0.74,1,N,161,229,1,4.5,0.5,0.5,3.0,0.0,0.3,8.8
2,2017-01-26 08:08:38,2017-01-26 08:12:05,6,0.43,1,N,236,263,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-01-20 18:12:08,2017-01-20 18:19:13,1,0.9,1,N,162,140,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-20 06:48:06,2017-01-20 06:56:41,4,1.62,1,N,68,50,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
1,2017-01-24 17:40:10,2017-01-24 17:56:34,1,2.2,1,N,264,264,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
2,2017-01-01 16:15:37,2017-01-01 16:18:58,3,0.5,1,N,142,239,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2017-01-02 20:17:44,2017-01-02 20:55:20,1,11.6,1,N,164,177,1,37.0,0.5,0.5,0.0,0.0,0.3,38.3
1,2017-01-12 19:31:12,2017-01-12 19:37:16,2,1.0,1,N,163,142,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-06 20:37:24,2017-01-06 20:49:10,1,3.17,1,N,137,232,1,11.5,0.5,0.5,2.56,0.0,0.3,15.36
1,2017-01-13 14:57:48,2017-01-13 15:05:07,1,0.8,1,N,262,140,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-25 12:54:02,2017-01-25 13:02:09,1,1.08,1,N,161,170,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-01-22 14:08:13,2017-01-22 14:16:18,1,1.5,1,N,236,141,1,7.5,0.0,0.5,1.25,0.0,0.3,9.55
1,2017-01-12 05:07:59,2017-01-12 05:09:54,1,0.7,1,N,140,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3
2,2017-01-24 20:24:30,2017-01-25 20:18:38,2,0.44,1,N,230,163,1,3.5,0.5,0.5,0.0,0.0,0.3,4.8
1,2017-01-29 19:07:16,2017-01-29 19:21:28,2,1.6,1,N,234,137,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2017-01-06 16:20:57,2017-01-06 16:22:33,1,0.1,1,N,141,141,2,3.0,1.0,0.5,0.0,0.0,0.3,4.8
2,2017-01-26 06:47:56,2017-01-26 06:52:05,2,0.7,1,N,163,50,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-27 03:55:03,2017-01-27 04:08:35,6,2.05,1,N,163,230,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8
1,2017-01-27 19:28:32,2017-01-27 19:43:09,1,2.5,1,N,90,162,1,11.5,1.0,0.5,1.0,0.0,0.3,14.3
2,2017-01-01 04:21:34,2017-01-01 04:41:56,5,5.24,1,N,229,223,1,19.0,0.5,0.5,2.44,0.0,0.3,22.74
2,2017-01-12 11:50:11,2017-01-12 12:10:14,5,6.41,1,N,170,231,1,22.0,0.0,0.5,3.5,0.0,0.3,26.3
2,2017-01-12 09:58:42,2017-01-12 10:07:50,6,1.24,1,N,262,237,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
1,2017-01-15 10:49:46,2017-01-15 10:54:30,1,0.8,1,N,181,97,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-01-17 18:43:03,2017-01-17 18:46:38,1,0.9,1,N,237,236,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
1,2017-01-14 09:54:49,2017-01-14 10:01:41,1,1.1,1,N,79,234,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35
2,2017-01-06 00:17:44,2017-01-06 00:23:30,1,1.34,1,N,162,186,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2017-01-03 15:05:29,2017-01-03 15:12:14,1,1.07,1,N,68,68,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2017-01-09 10:30:55,2017-01-09 11:24:46,1,19.0,2,N,132,90,1,52.0,0.0,0.5,11.65,5.54,0.3,69.99
1,2017-01-14 12:59:18,2017-01-14 13:02:23,1,0.2,1,N,239,142,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1,2017-01-03 19:44:00,2017-01-03 19:56:17,1,1.9,1,N,143,141,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3
2,2017-01-03 08:01:57,2017-01-03 08:17:10,1,2.59,1,N,231,231,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2017-01-15 01:47:54,2017-01-15 01:59:30,1,3.16,1,N,239,116,1,12.0,0.5,0.5,4.0,0.0,0.3,17.3
1,2017-01-08 18:29:24,2017-01-08 18:41:30,1,2.7,1,N,100,237,1,11.5,0.0,0.5,1.0,0.0,0.3,13.3
1,2017-01-30 08:38:37,2017-01-30 08:43:22,1,0.6,1,N,100,230,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-01-02 12:38:23,2017-01-02 12:41:39,3,1.1,1,N,238,142,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2017-01-25 12:57:58,2017-01-25 13:24:08,1,3.1,1,N,186,261,1,18.0,0.0,0.5,1.5,0.0,0.3,20.3
1,2017-01-17 14:36:54,2017-01-17 14:48:29,1,0.9,1,N,161,237,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-01-04 20:12:42,2017-01-04 20:37:50,1,5.8,1,N,231,262,2,21.0,0.5,0.5,0.0,0.0,0.3,22.3
2,2017-01-22 18:23:50,2017-01-22 18:30:33,2,0.9,1,N,68,249,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-01-24 17:59:07,2017-01-24 18:13:23,1,1.3,1,N,230,234,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
1,2017-01-29 14:24:55,2017-01-29 14:39:59,1,2.4,1,N,246,163,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8
2,2017-01-02 21:03:33,2017-01-02 21:09:49,1,1.15,1,N,113,107,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2017-01-17 11:04:58,2017-01-17 11:22:49,1,10.48,1,N,132,19,2,29.0,0.0,0.5,0.0,0.0,0.3,29.8
2,2017-01-25 11:59:13,2017-01-25 12:05:01,2,0.98,1,N,263,140,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
2,2017-01-12 14:39:39,2017-01-12 15:01:50,2,1.8,1,N,107,161,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2017-01-02 12:31:29,2017-01-02 12:34:09,5,0.84,1,N,75,151,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-07 16:43:00,2017-01-07 16:56:22,1,1.47,1,N,230,162,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-14 15:48:36,2017-01-14 16:34:40,1,12.96,1,N,231,14,2,41.5,0.0,0.5,0.0,5.54,0.3,47.84
2,2017-01-21 13:26:01,2017-01-21 13:36:14,6,1.14,1,N,142,163,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2017-01-26 20:51:47,2017-01-26 21:09:49,1,3.3,1,N,246,79,1,14.5,0.5,0.5,1.5,0.0,0.3,17.3
2,2017-01-11 20:04:32,2017-01-11 20:07:04,1,0.45,1,N,114,113,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76
2,2017-01-27 12:05:23,2017-01-27 12:09:40,6,0.46,1,N,162,237,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-07 12:20:25,2017-01-07 12:24:22,1,0.78,1,N,262,263,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2017-01-14 16:04:02,2017-01-14 16:31:13,1,6.13,1,N,74,186,1,21.5,0.0,0.5,5.58,0.0,0.3,27.88
2,2017-01-30 19:11:27,2017-01-30 19:23:03,5,5.95,1,N,50,244,1,18.0,1.0,0.5,3.96,0.0,0.3,23.76
1,2017-01-17 20:14:55,2017-01-17 20:17:54,1,0.5,1,N,233,233,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
2,2017-01-31 20:08:14,2017-01-31 20:14:27,1,0.77,1,N,113,79,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
2,2017-01-02 08:31:51,2017-01-02 08:44:39,1,3.88,1,N,137,75,1,13.5,0.0,0.5,1.0,0.0,0.3,15.3
1,2017-01-20 07:03:46,2017-01-20 07:43:50,1,9.3,1,N,233,56,2,34.5,0.0,0.5,0.0,0.0,0.3,35.3
2,2017-01-22 01:13:33,2017-01-22 01:22:21,1,2.14,1,N,162,79,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76
1,2017-01-17 11:11:52,2017-01-17 11:18:43,1,0.5,1,N,48,163,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2017-01-28 15:55:45,2017-01-28 16:03:24,1,0.76,1,N,148,144,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-01-10 08:19:09,2017-01-10 08:24:41,1,1.2,1,N,13,231,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
2,2017-01-22 14:31:27,2017-01-22 14:54:42,2,11.89,1,N,132,9,2,33.5,0.0,0.5,0.0,0.0,0.3,34.3
1,2017-01-30 01:53:39,2017-01-30 02:04:48,1,1.6,1,N,186,229,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8
1,2017-01-21 19:34:21,2017-01-21 19:37:34,1,0.8,1,N,237,236,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
2,2017-01-22 15:26:05,2017-01-22 15:32:31,2,0.92,1,N,264,264,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-01-05 10:59:34,2017-01-05 10:59:40,1,18.2,2,N,132,132,1,52.0,0.0,0.5,5.0,0.0,0.3,57.8
2,2017-01-18 11:11:23,2017-01-18 11:24:26,1,1.7,1,N,164,211,1,9.5,0.0,0.5,1.0,0.0,0.3,11.3
1,2017-01-27 12:41:56,2017-01-27 12:51:32,2,1.1,1,N,238,236,1,8.0,0.0,0.5,1.5,0.0,0.3,10.3
1,2017-01-13 14:06:52,2017-01-13 14:48:07,1,10.1,1,Y,164,138,1,35.0,0.0,0.5,5.0,5.54,0.3,46.34
2,2017-01-24 16:04:33,2017-01-24 16:30:03,1,2.08,1,N,107,161,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76
2,2017-01-28 03:06:59,2017-01-28 03:10:34,2,1.34,1,N,163,100,1,6.0,0.5,0.5,1.0,0.0,0.3,8.3
1,2017-01-25 12:42:34,2017-01-25 12:50:41,1,1.2,1,N,236,237,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-10 13:44:51,2017-01-10 13:58:38,2,1.57,1,N,262,237,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2017-01-24 11:39:01,2017-01-24 11:49:31,1,1.61,1,N,142,238,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2017-01-31 16:35:22,2017-01-31 16:44:14,1,1.6,1,N,239,163,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,2017-01-20 18:40:51,2017-01-20 18:48:33,2,0.64,1,N,48,50,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
1,2017-01-31 13:35:57,2017-01-31 13:42:24,1,0.8,1,N,246,186,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2017-01-04 13:55:40,2017-01-04 14:15:58,1,2.8,1,N,237,68,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
1,2017-01-17 13:28:06,2017-01-17 13:50:20,1,3.8,1,N,236,152,1,16.5,0.0,0.5,3.45,0.0,0.3,20.75
1,2017-01-15 12:46:01,2017-01-15 12:51:28,2,1.1,1,N,158,246,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2017-01-24 23:44:19,2017-01-24 23:50:13,1,2.0,1,N,229,263,1,8.0,0.5,0.5,1.85,0.0,0.3,11.15
2,2017-01-28 18:22:58,2017-01-28 18:28:52,1,1.33,1,N,151,142,1,6.0,0.0,0.5,2.04,0.0,0.3,8.84
1,2017-01-11 20:49:42,2017-01-11 21:23:20,1,7.9,1,N,186,181,1,28.0,0.5,0.5,2.5,0.0,0.3,31.8
2,2017-01-21 17:12:55,2017-01-21 17:25:38,2,1.57,1,N,75,151,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-01-27 22:37:40,2017-01-27 22:45:50,2,0.5,1,N,264,264,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8
2,2017-01-16 18:58:00,2017-01-16 19:01:22,2,1.08,1,N,231,231,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
1,2017-01-27 09:07:59,2017-01-27 09:47:19,1,3.9,2,N,226,164,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
2,2017-01-01 02:48:57,2017-01-01 03:17:45,1,5.68,1,N,68,49,1,23.0,0.5,0.5,3.0,0.0,0.3,27.3
1,2017-01-06 12:34:09,2017-01-06 12:37:46,2,0.5,1,N,229,229,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2017-01-09 16:07:14,2017-01-09 16:16:01,5,0.84,1,N,107,90,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
1,2017-01-08 16:48:39,2017-01-08 17:00:56,1,1.7,1,N,170,246,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
1,2017-01-21 09:44:28,2017-01-21 09:48:13,1,0.6,1,N,249,90,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
1,2017-01-09 09:29:15,2017-01-09 09:37:37,1,0.9,1,N,107,144,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75
1,2017-01-08 20:04:26,2017-01-08 20:38:04,1,9.8,1,N,230,70,1,32.5,0.5,0.5,5.0,0.0,0.3,38.8
2,2017-01-22 16:24:54,2017-01-22 16:52:34,1,4.38,1,N,231,61,1,19.5,0.0,0.5,4.06,0.0,0.3,24.36
2,2017-01-19 09:11:01,2017-01-19 09:18:42,1,1.49,1,N,113,137,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2017-01-03 15:06:08,2017-01-03 15:16:49,1,0.76,1,N,236,262,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
1,2017-01-08 19:06:02,2017-01-08 19:09:58,2,1.0,1,N,68,246,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2017-01-19 11:59:48,2017-01-19 12:04:29,1,1.0,1,N,75,237,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2017-01-13 08:31:37,2017-01-13 08:38:24,4,1.13,1,N,107,170,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2017-01-26 07:50:15,2017-01-26 08:04:09,1,2.2,1,N,231,234,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
2,2017-01-01 17:28:01,2017-01-01 17:34:35,1,1.46,1,N,142,50,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8
1,2017-01-04 07:45:32,2017-01-04 07:57:31,1,1.8,1,N,179,193,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2017-01-06 18:01:42,2017-01-06 18:12:02,1,0.88,1,N,161,164,1,8.0,1.0,0.5,1.96,0.0,0.3,11.76
2,2017-01-20 21:46:16,2017-01-20 21:51:53,5,0.34,1,N,79,79,1,5.0,0.5,0.5,1.26,0.0,0.3,7.56
1,2017-01-23 20:50:23,2017-01-23 20:58:50,1,1.1,1,N,162,230,1,7.5,0.5,0.5,2.0,0.0,0.3,10.8
1,2017-01-04 00:06:56,2017-01-04 00:10:30,1,0.7,1,N,263,140,1,4.5,0.5,0.5,1.15,0.0,0.3,6.95
1,2017-01-31 08:13:44,2017-01-31 08:20:28,3,0.9,1,N,237,140,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
1,2017-01-28 15:24:16,2017-01-28 15:27:51,1,0.5,1,N,234,137,1,4.5,0.0,0.5,0.79,0.0,0.3,6.09
1,2017-01-16 22:56:40,2017-01-16 23:21:48,1,6.0,1,N,246,80,1,22.5,0.5,0.5,4.75,0.0,0.3,28.55
2,2017-01-29 11:47:08,2017-01-29 11:58:19,1,2.24,1,N,239,246,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2017-01-16 09:49:37,2017-01-16 09:54:06,1,0.94,1,N,164,234,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-24 18:31:37,2017-01-24 18:52:15,2,1.88,1,N,170,68,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
1,2017-01-02 01:33:23,2017-01-02 01:35:55,1,0.5,1,N,144,148,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8
2,2017-01-21 19:50:02,2017-01-21 20:06:12,1,2.24,1,N,170,114,1,12.0,0.5,0.5,0.0,0.0,0.3,13.3
1,2017-01-30 19:54:10,2017-01-30 20:08:12,2,2.7,1,N,230,125,1,11.5,0.5,0.5,3.8,0.0,0.3,16.6
1,2017-01-18 05:17:52,2017-01-18 05:41:25,1,8.2,1,N,236,169,1,26.0,0.5,0.5,3.0,0.0,0.3,30.3
2,2017-01-15 17:00:35,2017-01-15 17:22:08,1,3.13,1,N,239,68,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
2,2017-01-15 03:02:04,2017-01-15 03:08:44,3,1.09,1,N,148,79,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8
1,2017-01-15 06:46:34,2017-01-15 07:05:21,1,8.8,1,N,90,244,1,26.5,0.0,0.5,4.0,0.0,0.3,31.3
2,2017-01-08 17:35:17,2017-01-08 17:42:13,1,1.15,1,N,186,162,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2017-01-14 18:46:35,2017-01-14 18:58:14,2,1.78,1,N,43,161,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2017-01-17 12:14:39,2017-01-17 12:20:40,2,0.76,1,N,229,162,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2017-01-04 23:58:16,2017-01-05 00:12:15,1,3.6,1,N,114,80,2,14.0,0.5,0.5,0.0,0.0,0.3,15.3
1,2017-01-07 00:46:39,2017-01-07 01:05:44,1,2.7,1,N,68,162,3,14.0,0.5,0.5,0.0,0.0,0.3,15.3
1,2017-01-20 17:40:12,2017-01-20 17:45:26,1,1.2,1,N,239,48,1,6.5,1.0,0.5,1.65,0.0,0.3,9.95
2,2017-01-14 12:45:43,2017-01-14 12:52:38,5,1.34,1,N,262,141,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2017-01-24 22:20:25,2017-01-24 22:25:47,1,0.9,1,N,211,79,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8
1,2017-01-26 21:53:01,2017-01-26 22:08:50,1,6.1,1,N,141,49,1,18.5,0.5,0.5,3.0,0.0,0.3,22.8
2,2017-01-13 10:51:15,2017-01-13 11:02:01,5,0.73,1,N,100,230,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2017-01-29 18:30:12,2017-01-29 18:42:33,6,1.07,1,N,48,68,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2017-01-13 14:19:18,2017-01-13 14:48:17,1,5.6,1,N,145,33,1,22.0,0.0,0.5,2.5,0.0,0.3,25.3
1,2017-01-28 17:14:33,2017-01-28 17:32:26,1,2.1,1,N,231,66,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2017-01-18 12:08:28,2017-01-18 12:16:33,4,1.22,1,N,209,232,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2017-01-03 15:35:29,2017-01-03 15:45:32,1,1.3,1,N,246,90,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2017-01-06 18:23:35,2017-01-06 18:25:36,1,0.53,1,N,236,236,1,3.5,1.0,0.5,1.06,0.0,0.3,6.36
2,2017-01-13 07:54:26,2017-01-13 08:06:47,6,1.79,1,N,237,75,1,10.0,0.0,0.5,1.94,0.0,0.3,12.74
1,2017-01-15 01:49:42,2017-01-15 02:09:58,2,5.9,1,N,79,239,1,19.0,0.5,0.5,4.05,0.0,0.3,24.35
